Type,Brand,Model,Benchmark,GPU_Model_Type,VRAM_Size,GPU_Model_Tier,URL
GPU,Nvidia,NVidia Titan X Pascal 12GB,121.0,TITAN,12GB,Titan X,https://gpu.userbenchmark.com/SpeedTest/158352/NVIDIA-TITAN-X-Pascal
GPU,Nvidia,RTX 4060,120.0,RTX,,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,MSI,MSI RTX 4060 8GB Ventus 2X OC,120.0,RTX,8GB,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,Asus,Asus RTX 4060 8GB Dual OC,120.0,RTX,8GB,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,Gigabyte,Gigabyte RTX 4060 8GB Eagle OC,120.0,RTX,8GB,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,Gigabyte,Gigabyte RTX 4060 8GB Gaming OC,120.0,RTX,8GB,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,Gigabyte,Gigabyte RTX 4060 8GB Windforce OC,120.0,RTX,8GB,4060,https://gpu.userbenchmark.com/Nvidia-RTX-4060/Rating/4150
GPU,Nvidia,Quadro P6000,120.0,QUADRO,,6000,https://gpu.userbenchmark.com/SpeedTest/187394/NVIDIA-Quadro-P6000
GPU,Nvidia,RTX 3070-Ti (Laptop),119.0,RTX,,RTX 3070-Ti,https://gpu.userbenchmark.com/SpeedTest/1757879/NVIDIA-GeForce-RTX-3070-Ti-Laptop-GPU
GPU,Nvidia,RTX 2080S (Super Mobile),116.0,RTX,,2080,https://gpu.userbenchmark.com/SpeedTest/1188513/NVIDIA-GeForce-RTX-2080-Super
GPU,Nvidia,RTX 2070S (Super),115.0,RTX,,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,EVGA,EVGA RTX 2070 Super 8GB SC XC Ultra Gaming,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,Gigabyte,Gigabyte RTX 2070 Super 8GB Gaming,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,MSI,MSI RTX 2070 Super 8GB Ventus,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,Gigabyte,Gigabyte RTX 2070 Super 8GB 3X Windforce,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,Gigabyte,Gigabyte RTX 2070 Super 8GB 3X Gaming,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,MSI,MSI RTX 2070 Super 8GB Gaming X,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,EVGA,EVGA RTX 2070 Super 8GB Super Black Gaming,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,Asus,Asus RTX 2070 Super 8GB Dual Evo,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,Zotac,Zotac RTX 2070 Super 8GB Mini,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,EVGA,EVGA RTX 2070 Super 8GB KO Gaming,115.0,RTX,8GB,2070 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048
GPU,AMD,RX 7600,115.0,RX,,7600,https://gpu.userbenchmark.com/SpeedTest/2114669/AMD-Radeon-RX-7600
GPU,Nvidia,RTX 3070 (Laptop),114.0,RTX,,3070,https://gpu.userbenchmark.com/SpeedTest/1445007/NVIDIA-GeForce-RTX-3070-Laptop-GPU
GPU,Nvidia,RTX 2080 (Mobile),112.0,RTX,,2080,https://gpu.userbenchmark.com/SpeedTest/700275/NVIDIA-GeForce-RTX-2080
GPU,Nvidia,RTX 4060 (Laptop),111.0,RTX,,4060,https://gpu.userbenchmark.com/SpeedTest/2040979/NVIDIA-GeForce-RTX-4060-Laptop-GPU
GPU,Intel,Arc A770,110.0,ARC,,770,https://gpu.userbenchmark.com/SpeedTest/1850973/IntelR-ArcTM-A770-Graphics
GPU,AMD,RX 6650-XT,110.0,RX,,RX 6650-XT,https://gpu.userbenchmark.com/SpeedTest/1845690/AMD-Radeon-RX-6650-XT
GPU,Nvidia,Quadro GP100,110.0,QUADRO,,100,https://gpu.userbenchmark.com/SpeedTest/279788/NVIDIA-Quadro-GP100
GPU,AMD,RX 6700,108.0,RX,,6700,https://gpu.userbenchmark.com/SpeedTest/1880631/AMD-Radeon-RX-6700
GPU,AMD,RX 6600-XT,107.0,RX,,RX 6600-XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,ASRock,ASRock RX 6600 XT 8GB Challenger D OC,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,Asus,Asus RX 6600 XT 8GB Dual,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,XFX,XFX RX 6600 XT 8GB Speedster SWFT 210,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,Gigabyte,Gigabyte RX 6600 XT 8GB Gaming OC Pro,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,MSI,MSI RX 6600 XT 8GB Gaming X,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,MSI,MSI RX 6600 XT 8GB Mech 2X OC,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,PowerColor,PowerColor RX 6600 XT 8GB Fighter,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,Sapphire,Sapphire RX 6600 XT 8GB Pulse,107.0,RX,8GB,6600 XT,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,Nvidia,RTX 2070,104.0,RTX,,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Gigabyte,Gigabyte RTX 2070 8GB Gaming OC,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,EVGA,EVGA RTX 2070 8GB XC Gaming Dual HDB,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,MSI,MSI RTX 2070 8GB Gaming Z,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,EVGA,EVGA RTX 2070 8GB XC Ultra Gaming,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Asus,Asus RTX 2070 8GB ROG STRIX,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,MSI,MSI RTX 2070 8GB Armor OC,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Gigabyte,Gigabyte RTX 2070 8GB Windforce,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,EVGA,EVGA RTX 2070 8GB Black Gaming,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Zotac,Zotac RTX 2070 8GB Mini,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Asus,Asus RTX 2070 8GB Dual,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,MSI,MSI RTX 2070 8GB Tri Frozr,104.0,RTX,8GB,2070,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,Nvidia,GTX 1080,102.0,GTX,,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,EVGA,EVGA GTX 1080 8GB Founders Edition,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Asus,ASUS GTX 1080 8GB Founders Edition,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Nvidia,MSI GTX 1080 8GB Founders Edition,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Nvidia,Zotac GTX 1080 8GB Founders Edition,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Nvidia,Gigabyte GTX 1080 8GB Founders Edition,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,EVGA,EVGA GTX 1080 8GB SC GAMING ACX 3.0,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,MSI,MSI GTX 1080 8GB GAMING X,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB G1 Gaming,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,EVGA,EVGA GTX 1080 8GB FTW ACX 3.0,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Asus,Asus GTX 1080 8GB ROG STRIX,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Asus,Asus GTX 1080 8GB ROG STRIX,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Zotac,Zotac GTX 1080 8GB AMP,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Zotac,Zotac GTX 1080 8GB AMP Extreme,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB Xtreme,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Pack,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Water,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,EVGA,EVGA GTX 1080 8GB FTW2,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB Turbo,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,Gigabyte,Gigabyte GTX 1080 8GB Windforce,102.0,GTX,8GB,1080,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,AMD,Radeon-VII,101.0,RADEON,,,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035
GPU,AMD,Sapphire Radeon VII 16GB,101.0,RADEON,16GB,,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035
GPU,AMD,Asus Radeon VII 16GB,101.0,RADEON,16GB,,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035
GPU,Intel,Arc A750,101.0,ARC,,750,https://gpu.userbenchmark.com/SpeedTest/1947734/IntelR-ArcTM-A750-Graphics
GPU,Nvidia,RTX 3060,100.0,RTX,,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Gigabyte,Gigabyte RTX 3060 12GB Eagle OC,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Zotac,Zotac RTX 3060 12GB Twin Edge OC,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Gigabyte,Gigabyte RTX 3060 12GB Gaming OC,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,EVGA,EVGA RTX 3060 12GB XC Gaming,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Asus,Asus RTX 3060 12GB Tuf OC,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,MSI,MSI RTX 3060 12GB Ventus 2X,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,MSI,MSI RTX 3060 12GB Gaming X,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Asus,Asus RTX 3060 12GB Dual OC,100.0,RTX,12GB,3060,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,Nvidia,RTX 2060S (Super),99.8,RTX,,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,Gigabyte,Gigabyte RTX 2060 Super 8GB Gaming,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,EVGA,EVGA RTX 2060 Super 8GB SC XC Ultra Gaming,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,MSI,MSI RTX 2060 Super 8GB Gaming X,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,Gigabyte,Gigabyte RTX 2060 Super 8GB Windforce OC,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,Gigabyte,Gigabyte RTX 2060 Super 8GB Aorus,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,EVGA,EVGA RTX 2060 8GB Super SC Black,99.8,RTX,8GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,EVGA,EVGA RTX 2060 Super 8GB SC Ultra Gaming,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,Zotac,Zotac RTX 2060 Super 8GB Mini Gaming,99.8,RTX,8GB,2060 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,AMD,RX 5700-XT,98.3,RX,,RX 5700-XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,PowerColor RX 5700 XT 8GB,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,Sapphire RX 5700 XT 8GB,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,XFX RX 5700 XT 8GB,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,MSI RX 5700 XT 8GB Gaming,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,Asus RX 5700 XT 8GB,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,Gigabyte RX 5700 XT 8GB,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Sapphire,Sapphire RX 5700 XT 8GB Pulse,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,PowerColor,PowerColor RX 5700 XT 8GB Red Devil,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,PowerColor,PowerColor RX 5700 XT 8GB Red Dragon,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Sapphire,Sapphire RX 5700 XT 8GB Nitro+,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Sapphire,Sapphire RX 5700 XT 8GB Pulse,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Gigabyte,Gigabyte RX 5700 XT 8GB Gaming OC,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,XFX,XFX RX 5700 XT 8GB Thicc III Ultra,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,XFX,XFX RX 5700 XT 8GB Thicc III,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Asus,Asus RX 5700 XT 8GB TUF Gaming 3,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Asus,Asus RX 5700 XT 8GB ROG Strix ,98.3,RX,8GB,5700 XT,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AMD,RX 5700XT 50th Anniversary,98.2,RX,,5700XT,https://gpu.userbenchmark.com/SpeedTest/845537/AMD-Radeon-RX-5700-XT-50th-Anniversary
GPU,Nvidia,Quadro RTX 4000,97.9,QUADRO,,4000,https://gpu.userbenchmark.com/SpeedTest/716215/NVIDIA-Quadro-RTX-4000
GPU,Nvidia,RTX 2070S (Super Mobile),97.6,RTX,,2070,https://gpu.userbenchmark.com/SpeedTest/1164515/NVIDIA-GeForce-RTX-2070-Super
GPU,Nvidia,RTX 4050 (Laptop),95.0,RTX,,4050,https://gpu.userbenchmark.com/SpeedTest/2015629/NVIDIA-GeForce-RTX-4050-Laptop-GPU
GPU,Nvidia,GTX 1080 (Mobile),94.6,GTX,,1080,https://gpu.userbenchmark.com/SpeedTest/165564/NVIDIA-GeForce-GTX-1080
GPU,AMD,RX Vega-64LC (Liquid Cooled),93.8,RX,,,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,AMD,Gigabyte RX Vega 64 8GB LC,93.8,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,AMD,Sapphire RX Vega 64 8GB LC,93.8,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,AMD,XFX RX Vega 64 8GB LC,93.8,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,Nvidia,GTX 1070-Ti,93.7,GTX,,GTX 1070-Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,Asus,Asus GTX 1070 Ti 8GB STRIX,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,MSI,MSI GTX 1070 Ti 8GB Gaming,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,EVGA,EVGA GTX 1070 Ti 8GB SC GAMING,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming OC,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,MSI,MSI GTX 1070 Ti 8GB Aero,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,Asus,Asus GTX 1070 Ti 8GB ROG Strix Gaming,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,EVGA,EVGA GTX 1070 Ti 8GB FTW2 GAMING,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,EVGA,EVGA GTX 1070 Ti 8GB FTW ULTRA SILENT GAMING,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,MSI,MSI GTX 1070 Ti 8GB TITANIUM,93.7,GTX,8GB,1070 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,Nvidia,RTX 2080S (Super Mobile Max-Q),92.8,RTX,,2080,https://gpu.userbenchmark.com/SpeedTest/1114823/NVIDIA-GeForce-RTX-2080-Super-with-Max-Q-Design
GPU,Nvidia,RTX 2080 (Mobile Max-Q),90.2,RTX,,2080,https://gpu.userbenchmark.com/SpeedTest/704710/NVIDIA-GeForce-RTX-2080-with-Max-Q-Design
GPU,Nvidia,RTX 3060 (Laptop),89.9,RTX,,3060,https://gpu.userbenchmark.com/SpeedTest/1452971/NVIDIA-GeForce-RTX-3060-Laptop-GPU
GPU,Nvidia,RTX 2060,89.8,RTX,,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,MSI,MSI RTX 2060 6GB Ventus,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,Zotac,Zotac RTX 2060 6GB Twin,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,EVGA,EVGA RTX 2060 6GB XC Ultra Gaming,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,Gigabyte,Gigabyte RTX 2060 6GB Windforce OC,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,MSI,MSI RTX 2060 6GB Gaming Z,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,Asus,Asus RTX 2060 6GB ROG STRIX,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC Pro ,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,EVGA,EVGA RTX 2060 6GB Gaming,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,EVGA,EVGA RTX 2060 KO 6GB Ultra Gaming,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,EVGA,EVGA RTX 2060 KO 6GB Gaming,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,MSI,MSI RTX 2060 6GB Ventus XS,89.8,RTX,6GB,2060,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,AMD,RX 6800M,89.4,RX,,6800,https://gpu.userbenchmark.com/SpeedTest/1589925/AMD-Radeon-RX-6800M
GPU,Nvidia,Quadro P5000,89.0,QUADRO,,5000,https://gpu.userbenchmark.com/SpeedTest/197331/NVIDIA-Quadro-P5000
GPU,Nvidia,RTX 2070 (Mobile),88.4,RTX,,2070,https://gpu.userbenchmark.com/SpeedTest/694798/NVIDIA-GeForce-RTX-2070
GPU,AMD,RX Vega-64,86.6,RX,,,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,AMD,Gigabyte RX Vega 64 8GB,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,AMD,XFX RX Vega 64 8GB,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,AMD,Sapphire RX Vega 64 8GB,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,Asus,Asus RX Vega 64 8GB ROG Strix Gaming,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,Gigabyte,Gigabyte RX Vega 64 8GB Gaming OC,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,MSI,MSI RX Vega 64 8GB Gaming Air Boost,86.6,RX,8GB,RX Vega 64,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,AMD,Vega Frontier Edition,86.4,,,,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,AMD,Radeon Vega Frontier Edition Air,86.4,RADEON,,,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,AMD,Radeon RX 7600S,86.0,RADEON,,7600,https://gpu.userbenchmark.com/SpeedTest/2041261/AMD-RadeonTM-RX-7600S
GPU,AMD,RX 6600,85.9,RX,,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,Asus,Asus RX 6600 8GB Dual,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,XFX,XFX RX 6600 8GB Speedster SWFT 210,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,Gigabyte,Gigabyte RX 6600 8GB Eagle,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,MSI,MSI RX 6600 8GB Mech 2X OC,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,Sapphire,Sapphire RX 6600 8GB Pulse,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,PowerColor,PowerColor RX 6600 8GB Hellhound,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,PowerColor,PowerColor RX 6600 8GB Fighter,85.9,RX,8GB,6600,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128
GPU,Nvidia,RTX 2070S (Super Mobile Max-Q),85.6,RTX,,2070,https://gpu.userbenchmark.com/SpeedTest/1168355/NVIDIA-GeForce-RTX-2070-Super-with-Max-Q-Design
GPU,AMD,RX 5700,85.0,RX,,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AMD,PowerColor RX 5700 8GB,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AMD,Sapphire RX 5700 8GB,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AMD,XFX RX 5700 8GB,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AMD,MSI RX 5700 8GB,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
